t ke gpe dissipation
0.00205005 2.13752e-05 1.58588e-05 0.000560277
0.00206247 2.13616e-05 1.58589e-05 0.000556995
0.00207488 2.13487e-05 1.58589e-05 0.000554424
0.0020873 2.13355e-05 1.5859e-05 0.000551428
0.00209971 2.13223e-05 1.5859e-05 0.000548709
0.00211213 2.13094e-05 1.58591e-05 0.00054574
0.00212454 2.12967e-05 1.58592e-05 0.000543458
0.00213696 2.12836e-05 1.58592e-05 0.000540851
0.00214937 2.1271e-05 1.58593e-05 0.000538799
0.00216173 2.12585e-05 1.58593e-05 0.000536003
0.0021741 2.12458e-05 1.58594e-05 0.000533428
0.00218646 2.12334e-05 1.58594e-05 0.000530372
0.00219882 2.12211e-05 1.58595e-05 0.000528056
0.00221118 2.12085e-05 1.58596e-05 0.00052535
0.00222354 2.11963e-05 1.58596e-05 0.000523321
0.00223591 2.11842e-05 1.58597e-05 0.000521265
0.00224826 2.11722e-05 1.58597e-05 0.000519782
0.00226061 2.11599e-05 1.58598e-05 0.000517803
0.00227296 2.11482e-05 1.58598e-05 0.000516306
0.00228531 2.11363e-05 1.58599e-05 0.000514225
0.00229767 2.11246e-05 1.58599e-05 0.000512216
0.00231002 2.11127e-05 1.586e-05 0.000509536
0.00232237 2.11015e-05 1.586e-05 0.000507079
0.00233472 2.10896e-05 1.58601e-05 0.000503659
0.00234707 2.10782e-05 1.58601e-05 0.000500603
0.00235942 2.10668e-05 1.58602e-05 0.000496759
0.00237176 2.10552e-05 1.58602e-05 0.000493676
0.00238411 2.10438e-05 1.58603e-05 0.000490984
0.00239646 2.10326e-05 1.58604e-05 0.000489321
0.0024088 2.10212e-05 1.58604e-05 0.000487104
0.00242115 2.101e-05 1.58605e-05 0.000485276
0.0024335 2.09989e-05 1.58605e-05 0.000482748
0.00244584 2.09879e-05 1.58606e-05 0.000480181
0.00245819 2.09767e-05 1.58606e-05 0.000476783
0.00247054 2.0966e-05 1.58607e-05 0.000474036
0.00248288 2.09547e-05 1.58607e-05 0.000471004
0.00249523 2.09441e-05 1.58608e-05 0.000468308
0.00250757 2.09333e-05 1.58608e-05 0.000465205
0.00251992 2.09227e-05 1.58609e-05 0.000462464
0.00253227 2.0912e-05 1.58609e-05 0.000459183
0.00254461 2.09017e-05 1.5861e-05 0.00045699
0.00255696 2.08911e-05 1.5861e-05 0.000454919
0.00256931 2.08809e-05 1.58611e-05 0.000453461
0.00258165 2.08706e-05 1.58611e-05 0.000451671
0.0025939 2.08604e-05 1.58612e-05 0.000450438
0.00260615 2.08504e-05 1.58612e-05 0.000448583
0.00261839 2.08405e-05 1.58613e-05 0.000447032
0.00263064 2.08306e-05 1.58613e-05 0.00044516
0.00264288 2.08208e-05 1.58614e-05 0.000443609
0.00265513 2.08111e-05 1.58614e-05 0.000441732
0.00266738 2.08013e-05 1.58614e-05 0.000440359
0.00267963 2.07917e-05 1.58615e-05 0.0004386
0.00269188 2.07821e-05 1.58616e-05 0.000437272
0.00270413 2.07727e-05 1.58616e-05 0.000436551
0.00271637 2.07633e-05 1.58616e-05 0.000436512
0.00272862 2.0754e-05 1.58617e-05 0.000435555
0.00274086 2.07447e-05 1.58617e-05 0.000434852
0.00275311 2.07356e-05 1.58618e-05 0.000433377
0.00276536 2.07264e-05 1.58618e-05 0.000432077
0.00277761 2.07174e-05 1.58619e-05 0.000430168
0.00278986 2.07084e-05 1.58619e-05 0.000428688
0.00280212 2.06996e-05 1.5862e-05 0.000426506
0.00281437 2.06907e-05 1.5862e-05 0.000424266
0.00282662 2.0682e-05 1.58621e-05 0.000421936
0.00283887 2.06732e-05 1.58621e-05 0.000420419
0.00285112 2.06647e-05 1.58622e-05 0.000418385
0.00286337 2.06562e-05 1.58622e-05 0.000416804
0.00287563 2.06476e-05 1.58623e-05 0.000414716
0.00288789 2.0639e-05 1.58623e-05 0.000412596
0.00290014 2.06307e-05 1.58624e-05 0.00040993
0.0029124 2.06223e-05 1.58625e-05 0.00040726
0.00292466 2.06139e-05 1.58625e-05 0.000403836
0.00293691 2.06055e-05 1.58626e-05 0.000400573
0.00294917 2.05974e-05 1.58626e-05 0.000397753
0.00296142 2.05891e-05 1.58627e-05 0.000395863
0.00297368 2.05809e-05 1.58627e-05 0.000393766
0.00298595 2.0573e-05 1.58628e-05 0.000392086
0.00299821 2.05649e-05 1.58628e-05 0.000389787
0.00301047 2.0557e-05 1.58629e-05 0.000387685
0.00302273 2.05491e-05 1.58629e-05 0.000385538
0.00303499 2.05413e-05 1.5863e-05 0.000383951
0.00304726 2.05335e-05 1.5863e-05 0.000382455
0.00305952 2.05258e-05 1.58631e-05 0.000381448
0.0030718 2.05182e-05 1.58631e-05 0.000379868
0.00308409 2.05106e-05 1.58632e-05 0.0003785
0.00309638 2.0503e-05 1.58633e-05 0.000376941
0.00310868 2.04955e-05 1.58633e-05 0.000375769
0.00312099 2.0488e-05 1.58634e-05 0.000374346
0.00313331 2.04804e-05 1.58634e-05 0.000373276
0.00314563 2.0473e-05 1.58635e-05 0.000371962
0.00315796 2.04656e-05 1.58635e-05 0.000370631
0.00317029 2.0458e-05 1.58636e-05 0.000368732
0.00318264 2.04509e-05 1.58636e-05 0.000367167
0.00319499 2.04435e-05 1.58637e-05 0.000365473
0.00320735 2.04362e-05 1.58637e-05 0.000364016
0.00321971 2.0429e-05 1.58638e-05 0.000362362
0.00323209 2.04219e-05 1.58638e-05 0.000360943
0.00324447 2.04146e-05 1.58639e-05 0.000359409
0.00325686 2.04075e-05 1.58639e-05 0.000359043
0.00326924 2.04004e-05 1.5864e-05 0.00035831
0.00328164 2.03934e-05 1.58641e-05 0.000357532
0.00329403 2.03863e-05 1.58641e-05 0.0003565
0.00330644 2.03793e-05 1.58642e-05 0.000355733
0.00331884 2.03723e-05 1.58642e-05 0.000354441
0.00333125 2.03655e-05 1.58643e-05 0.000353384
0.00334366 2.03585e-05 1.58643e-05 0.000352489
0.00335607 2.03517e-05 1.58644e-05 0.000352044
0.00336848 2.03447e-05 1.58645e-05 0.000351218
0.0033809 2.0338e-05 1.58645e-05 0.000350434
0.00339332 2.03311e-05 1.58646e-05 0.000349324
0.00340574 2.03244e-05 1.58646e-05 0.000348733
0.00341815 2.03176e-05 1.58647e-05 0.000347749
0.00343057 2.03109e-05 1.58647e-05 0.000347261
0.003443 2.03042e-05 1.58648e-05 0.000346561
0.00345542 2.02976e-05 1.58648e-05 0.00034588
0.00346785 2.02909e-05 1.58649e-05 0.000344762
0.00348027 2.02844e-05 1.58649e-05 0.00034374
0.0034927 2.02777e-05 1.5865e-05 0.000342528
0.00350512 2.02714e-05 1.58651e-05 0.000341781
0.00351755 2.02648e-05 1.58651e-05 0.00034111
0.00352998 2.02583e-05 1.58652e-05 0.000340562
0.00354242 2.02518e-05 1.58652e-05 0.000339727
0.00355485 2.02455e-05 1.58653e-05 0.000339186
0.00356728 2.02391e-05 1.58653e-05 0.000338879
0.00357971 2.02326e-05 1.58654e-05 0.000338799
0.00359214 2.02263e-05 1.58655e-05 0.000338271
0.00360457 2.02202e-05 1.58655e-05 0.000338238
0.003617 2.02138e-05 1.58656e-05 0.000337731
0.00362943 2.02078e-05 1.58656e-05 0.000337683
0.00364186 2.02016e-05 1.58657e-05 0.000337088
0.00365429 2.01955e-05 1.58657e-05 0.000336599
0.0036667 2.01893e-05 1.58658e-05 0.00033581
0.00367912 2.01836e-05 1.58658e-05 0.000335134
0.00369153 2.01775e-05 1.58659e-05 0.000333516
0.00370394 2.01715e-05 1.58659e-05 0.00033201
0.00371636 2.01656e-05 1.5866e-05 0.000331072
0.00372878 2.01599e-05 1.5866e-05 0.000330639
0.0037412 2.01539e-05 1.58661e-05 0.00032965
0.00375362 2.01482e-05 1.58662e-05 0.000328835
