t ke gpe dissipation
0.0244416 0.00755902 0.125147 0.683273
0.0245929 0.00755871 0.125147 0.683193
0.0247442 0.0075584 0.125147 0.683113
0.0248955 0.00755809 0.125147 0.683032
0.0250468 0.00755778 0.125147 0.682951
0.0251981 0.00755748 0.125147 0.682871
0.0253494 0.00755717 0.125147 0.682789
0.0255007 0.00755686 0.125147 0.682709
0.025652 0.00755655 0.125147 0.682627
0.0258033 0.00755624 0.125147 0.682548
0.0259546 0.00755593 0.125147 0.682464
0.0261059 0.00755562 0.125147 0.682385
0.0262572 0.00755532 0.125147 0.6823
0.0264085 0.00755501 0.125147 0.682221
0.0265598 0.0075547 0.125147 0.682141
0.0267111 0.00755439 0.125147 0.68206
0.0268623 0.00755408 0.125147 0.681978
0.0270136 0.00755377 0.125147 0.681897
0.0271649 0.00755346 0.125147 0.681814
0.0273162 0.00755316 0.125147 0.681737
0.0274675 0.00755285 0.125147 0.681658
0.0276188 0.00755254 0.125147 0.681575
0.0277701 0.00755223 0.125147 0.681496
0.0279214 0.00755193 0.125147 0.681421
0.0280727 0.00755162 0.125147 0.681341
0.028224 0.00755131 0.125147 0.681264
0.0283753 0.007551 0.125147 0.681186
0.0285266 0.0075507 0.125147 0.681109
0.0286779 0.00755039 0.125147 0.681032
0.0288292 0.00755008 0.125147 0.680952
0.0289805 0.00754977 0.125147 0.680873
0.0291318 0.00754946 0.125147 0.680794
0.0292831 0.00754916 0.125147 0.680715
0.0294344 0.00754885 0.125147 0.680636
0.0295857 0.00754854 0.125147 0.680559
0.029737 0.00754824 0.125147 0.68048
0.0298883 0.00754793 0.125147 0.680402
0.0300396 0.00754762 0.125147 0.680323
0.0301909 0.00754731 0.125147 0.680245
0.0303422 0.00754701 0.125147 0.680168
0.0304935 0.0075467 0.125147 0.680088
0.0306448 0.00754639 0.125147 0.680009
0.0307961 0.00754609 0.125147 0.679931
0.0309474 0.00754578 0.125147 0.679854
0.0310987 0.00754547 0.125147 0.679774
0.03125 0.00754516 0.125147 0.679695
0.0314017 0.00754485 0.125147 0.679616
0.0315533 0.00754455 0.125147 0.679535
0.031705 0.00754424 0.125147 0.679456
0.0318566 0.00754393 0.125147 0.679374
0.0320083 0.00754362 0.125147 0.679293
0.0321599 0.00754332 0.125147 0.679213
0.0323116 0.00754301 0.125147 0.679133
0.0324632 0.0075427 0.125147 0.679053
0.0326149 0.00754239 0.125147 0.678974
0.0327665 0.00754209 0.125147 0.678895
0.0329182 0.00754178 0.125147 0.678815
0.0330698 0.00754147 0.125147 0.678739
0.0332215 0.00754117 0.125147 0.678658
0.0333731 0.00754086 0.125147 0.678577
0.0335248 0.00754055 0.125147 0.678499
0.0336764 0.00754024 0.125147 0.678418
0.0338281 0.00753994 0.125147 0.678339
0.0339798 0.00753963 0.125147 0.678262
0.0341314 0.00753933 0.125147 0.678181
0.0342831 0.00753902 0.125147 0.678102
0.0344347 0.00753871 0.125147 0.678019
0.0345864 0.00753841 0.125147 0.677941
0.034738 0.0075381 0.125147 0.677861
0.0348897 0.00753779 0.125147 0.677781
0.0350413 0.00753748 0.125147 0.6777
0.035193 0.00753718 0.125147 0.677621
0.0353446 0.00753687 0.125147 0.677539
0.0354963 0.00753656 0.125147 0.677461
0.0356479 0.00753625 0.125147 0.677381
0.0357996 0.00753595 0.125147 0.677301
0.0359512 0.00753564 0.125147 0.677221
0.0361029 0.00753533 0.125147 0.677144
0.0362546 0.00753503 0.125147 0.677069
0.0364062 0.00753472 0.125147 0.676989
0.0365579 0.00753441 0.125147 0.676913
0.0367095 0.0075341 0.125147 0.676837
0.0368612 0.0075338 0.125147 0.676756
0.0370128 0.00753349 0.125147 0.676679
0.0371645 0.00753318 0.125147 0.676604
0.0373161 0.00753287 0.125147 0.676529
0.0374678 0.00753257 0.125147 0.676453
0.0376194 0.00753226 0.125147 0.676376
0.0377711 0.00753195 0.125147 0.676299
0.0379227 0.00753165 0.125147 0.676221
0.0380744 0.00753134 0.125147 0.676145
0.038226 0.00753104 0.125147 0.676068
0.0383777 0.00753073 0.125147 0.675991
0.0385293 0.00753042 0.125147 0.675916
0.038681 0.00753012 0.125147 0.67584
0.0388327 0.00752981 0.125147 0.675762
0.0389843 0.0075295 0.125147 0.675682
0.039136 0.0075292 0.125147 0.675607
0.0392876 0.00752889 0.125147 0.67553
0.0394393 0.00752859 0.125147 0.675453
0.0395909 0.00752828 0.125147 0.675372
0.0397426 0.00752797 0.125147 0.675296
0.0398942 0.00752767 0.125147 0.675217
0.0400459 0.00752736 0.125147 0.675139
0.0401977 0.00752705 0.125147 0.675058
0.0403494 0.00752675 0.125147 0.674979
0.0405011 0.00752644 0.125147 0.674901
0.0406528 0.00752614 0.125147 0.674821
0.0408045 0.00752583 0.125147 0.674742
0.0409562 0.00752553 0.125147 0.674661
0.041108 0.00752522 0.125147 0.674581
0.0412597 0.00752492 0.125147 0.674502
0.0414114 0.00752461 0.125147 0.67442
0.0415631 0.0075243 0.125147 0.674342
0.0417148 0.007524 0.125147 0.674261
0.0418665 0.00752369 0.125147 0.674181
0.0420183 0.00752339 0.125147 0.674103
0.04217 0.00752308 0.125147 0.674024
0.0423217 0.00752277 0.125147 0.673947
